"arc_length","flux"
249.374,3.89357e+13
249.661,3.89357e+13
249.947,3.89357e+13
250.233,3.89357e+13
250.52,3.89357e+13
250.806,3.89357e+13
251.092,3.89357e+13
251.378,3.89357e+13
251.665,3.89357e+13
251.951,1.33674e+13
252.237,1.33674e+13
252.524,1.33674e+13
252.81,1.33674e+13
253.096,1.33674e+13
253.383,1.33674e+13
253.669,1.33674e+13
253.955,1.33674e+13
254.241,1.33674e+13
254.528,1.33674e+13
254.814,1.33674e+13
255.1,1.33674e+13
255.387,1.33674e+13
255.673,1.33674e+13
255.959,1.33674e+13
256.246,1.33674e+13
256.532,1.33674e+13
256.818,1.33674e+13
257.105,1.33674e+13
257.391,1.33674e+13
257.677,1.33674e+13
257.964,1.33674e+13
258.25,1.33674e+13
258.536,1.33674e+13
258.822,1.33674e+13
259.109,1.33674e+13
259.395,1.33674e+13
259.681,1.33674e+13
259.968,1.33674e+13
260.254,1.33674e+13
260.54,1.33674e+13
260.827,1.33674e+13
261.113,1.33674e+13
261.399,1.33674e+13
261.685,1.33674e+13
261.972,1.33674e+13
262.258,1.33674e+13
262.544,1.33674e+13
262.831,1.33674e+13
263.117,1.33674e+13
263.403,1.33674e+13
263.69,1.33674e+13
263.976,1.33674e+13
264.262,1.33674e+13
264.549,1.33674e+13
264.835,1.33674e+13
265.121,1.33674e+13
265.408,1.33674e+13
265.694,1.33674e+13
265.98,1.33674e+13
266.266,1.33674e+13
266.553,1.33674e+13
266.839,1.33674e+13
267.125,1.33674e+13
267.412,1.33674e+13
267.698,1.33674e+13
267.984,1.33674e+13
268.271,1.33674e+13
268.557,1.33674e+13
268.843,1.33674e+13
269.13,1.33674e+13
269.416,1.33674e+13
269.702,1.33674e+13
269.988,1.33674e+13
270.275,1.33674e+13
270.561,1.33674e+13
270.847,1.33674e+13
271.134,1.33674e+13
271.42,1.33674e+13
271.706,2.16553e+12
271.993,2.16553e+12
272.279,2.16553e+12
272.565,2.16553e+12
272.852,2.16553e+12
273.138,2.16553e+12
273.424,2.16553e+12
273.71,2.16553e+12
273.997,2.16553e+12
274.283,2.16553e+12
274.569,2.16553e+12
274.856,2.16553e+12
275.142,2.16553e+12
275.428,2.16553e+12
275.715,2.16553e+12
276.001,2.16553e+12
276.287,2.16553e+12
276.574,2.16553e+12
276.86,2.16553e+12
277.146,2.16553e+12
277.432,2.16553e+12
277.719,2.16553e+12
278.005,2.16553e+12
278.291,2.16553e+12
278.578,2.16553e+12
278.864,2.16553e+12
279.15,2.16553e+12
279.437,2.16553e+12
279.723,2.16553e+12
280.009,2.16553e+12
280.296,2.16553e+12
280.582,2.16553e+12
280.868,2.16553e+12
281.154,2.16553e+12
281.441,nan
281.727,nan
282.013,nan
282.3,nan
282.586,nan
282.872,nan
283.159,nan
283.445,nan
283.731,nan
284.018,nan
284.304,nan
284.59,nan
284.876,nan
285.163,nan
285.449,nan
285.735,nan
286.022,nan
286.308,nan
